Товар,Область,Продажи шт
КСИГДУО ПРОЛ. ТАБ 10/1000МГ#28,ХАРКІВСЬКА ОБЛАСТЬ,1
КСИГДУО ПРОЛ. ТАБ 10/1000МГ#28,ЗАКАРПАТСЬКА ОБЛАСТЬ,1
КСИГДУО ПРОЛ. ТАБ 10/1000МГ#28,М.КИЇВ,5
КСИГДУО ПРОЛ. ТАБ 10/1000МГ#28,ТЕРНОПІЛЬСЬКА ОБЛАСТЬ,1
КСИГДУО ПРОЛ. ТАБ 10/1000МГ#28,ЛЬВІВСЬКА ОБЛАСТЬ,1
КСИГДУО ПРОЛ. ТАБ 10/1000МГ#28,ХАРКІВСЬКА ОБЛАСТЬ,1
КСИГДУО ПРОЛ. ТАБ 10/1000МГ#28,ЛЬВІВСЬКА ОБЛАСТЬ,1
КСИГДУО ПРОЛ. ТАБ 10/1000МГ#28,ЛЬВІВСЬКА ОБЛАСТЬ,1
КСИГДУО ПРОЛ. ТАБ 10/1000МГ#28,ЛЬВІВСЬКА ОБЛАСТЬ,1
КСИГДУО ПРОЛ. ТАБ 10/1000МГ#28,КИЇВСЬКА ОБЛАСТЬ,1
КСИГДУО ПРОЛ. ТАБ 10/1000МГ#28,ХМЕЛЬНИЦЬКА ОБЛАСТЬ,4
КСИГДУО ПРОЛ. ТАБ 10/1000МГ#28,ХМЕЛЬНИЦЬКА ОБЛАСТЬ,1
КСИГДУО ПРОЛ. ТАБ 10/1000МГ#28,ІВАНО-ФРАНКІВСЬКА ОБЛАСТЬ,6
КСИГДУО ПРОЛ. ТАБ 10/1000МГ#28,ВІННИЦЬКА ОБЛАСТЬ,2
КСИГДУО ПРОЛ. ТАБ 10/1000МГ#28,ХАРКІВСЬКА ОБЛАСТЬ,1
КСИГДУО ПРОЛ. ТАБ 10/1000МГ#28,ХАРКІВСЬКА ОБЛАСТЬ,2
КСИГДУО ПРОЛ. ТАБ 10/1000МГ#28,ХАРКІВСЬКА ОБЛАСТЬ,1
КСИГДУО ПРОЛ. ТАБ 10/1000МГ#28,ХАРКІВСЬКА ОБЛАСТЬ,1
КСИГДУО ПРОЛ. ТАБ 10/1000МГ#28,ХАРКІВСЬКА ОБЛАСТЬ,1
КСИГДУО ПРОЛ. ТАБ 10/1000МГ#28,ЧЕРНІВЕЦЬКА ОБЛАСТЬ,1
КСИГДУО ПРОЛ. ТАБ 10/1000МГ#28,ВІННИЦЬКА ОБЛАСТЬ,1
КСИГДУО ПРОЛ. ТАБ 10/1000МГ#28,ВІННИЦЬКА ОБЛАСТЬ,2
КСИГДУО ПРОЛ. ТАБ 10/1000МГ#28,ВІННИЦЬКА ОБЛАСТЬ,1
КСИГДУО ПРОЛ. ТАБ 10/1000МГ#28,ВІННИЦЬКА ОБЛАСТЬ,1
КСИГДУО ПРОЛ. ТАБ 10/1000МГ#28,ВІННИЦЬКА ОБЛАСТЬ,1
КСИГДУО ПРОЛ. ТАБ 10/1000МГ#28,ВОЛИНСЬКА ОБЛАСТЬ,1
КСИГДУО ПРОЛ. ТАБ 10/1000МГ#28,ВОЛИНСЬКА ОБЛАСТЬ,1
КСИГДУО ПРОЛ. ТАБ 10/1000МГ#28,ВОЛИНСЬКА ОБЛАСТЬ,7
КСИГДУО ПРОЛ. ТАБ 10/1000МГ#28,ВОЛИНСЬКА ОБЛАСТЬ,1
КСИГДУО ПРОЛ. ТАБ 10/1000МГ#28,ДНІПРОПЕТРОВСЬКА ОБЛАСТЬ,2
КСИГДУО ПРОЛ. ТАБ 10/1000МГ#28,ДНІПРОПЕТРОВСЬКА ОБЛАСТЬ,1
КСИГДУО ПРОЛ. ТАБ 10/1000МГ#28,ДНІПРОПЕТРОВСЬКА ОБЛАСТЬ,1
КСИГДУО ПРОЛ. ТАБ 10/1000МГ#28,ДНІПРОПЕТРОВСЬКА ОБЛАСТЬ,1
КСИГДУО ПРОЛ. ТАБ 10/1000МГ#28,ДОНЕЦЬКА ОБЛАСТЬ,2
КСИГДУО ПРОЛ. ТАБ 10/1000МГ#28,ДОНЕЦЬКА ОБЛАСТЬ,2
КСИГДУО ПРОЛ. ТАБ 10/1000МГ#28,ДОНЕЦЬКА ОБЛАСТЬ,2
КСИГДУО ПРОЛ. ТАБ 10/1000МГ#28,ЖИТОМИРСЬКА ОБЛАСТЬ,1
КСИГДУО ПРОЛ. ТАБ 10/1000МГ#28,ЖИТОМИРСЬКА ОБЛАСТЬ,3
КСИГДУО ПРОЛ. ТАБ 10/1000МГ#28,ЛЬВІВСЬКА ОБЛАСТЬ,1
КСИГДУО ПРОЛ. ТАБ 10/1000МГ#28,КИЇВСЬКА ОБЛАСТЬ,1
КСИГДУО ПРОЛ. ТАБ 10/1000МГ#28,КИЇВСЬКА ОБЛАСТЬ,4
КСИГДУО ПРОЛ. ТАБ 10/1000МГ#28,КИЇВСЬКА ОБЛАСТЬ,2
КСИГДУО ПРОЛ. ТАБ 10/1000МГ#28,КИЇВСЬКА ОБЛАСТЬ,1
КСИГДУО ПРОЛ. ТАБ 10/1000МГ#28,КИЇВСЬКА ОБЛАСТЬ,5
КСИГДУО ПРОЛ. ТАБ 10/1000МГ#28,КИЇВСЬКА ОБЛАСТЬ,2
КСИГДУО ПРОЛ. ТАБ 10/1000МГ#28,КИЇВСЬКА ОБЛАСТЬ,2
КСИГДУО ПРОЛ. ТАБ 10/1000МГ#28,КИЇВСЬКА ОБЛАСТЬ,1
КСИГДУО ПРОЛ. ТАБ 10/1000МГ#28,КИЇВСЬКА ОБЛАСТЬ,1
КСИГДУО ПРОЛ. ТАБ 10/1000МГ#28,КИЇВСЬКА ОБЛАСТЬ,2
КСИГДУО ПРОЛ. ТАБ 10/1000МГ#28,М.КИЇВ,2
КСИГДУО ПРОЛ. ТАБ 10/1000МГ#28,М.КИЇВ,1
КСИГДУО ПРОЛ. ТАБ 10/1000МГ#28,М.КИЇВ,1
КСИГДУО ПРОЛ. ТАБ 10/1000МГ#28,М.КИЇВ,1
КСИГДУО ПРОЛ. ТАБ 10/1000МГ#28,КИЇВСЬКА ОБЛАСТЬ,1
КСИГДУО ПРОЛ. ТАБ 10/1000МГ#28,КИЇВСЬКА ОБЛАСТЬ,2
КСИГДУО ПРОЛ. ТАБ 10/1000МГ#28,КИЇВСЬКА ОБЛАСТЬ,1
КСИГДУО ПРОЛ. ТАБ 10/1000МГ#28,КИЇВСЬКА ОБЛАСТЬ,1
КСИГДУО ПРОЛ. ТАБ 10/1000МГ#28,КИЇВСЬКА ОБЛАСТЬ,1
КСИГДУО ПРОЛ. ТАБ 10/1000МГ#28,КИЇВСЬКА ОБЛАСТЬ,1
КСИГДУО ПРОЛ. ТАБ 10/1000МГ#28,КИЇВСЬКА ОБЛАСТЬ,1
КСИГДУО ПРОЛ. ТАБ 10/1000МГ#28,КІРОВОГРАДСЬКА ОБЛАСТЬ,1
КСИГДУО ПРОЛ. ТАБ 10/1000МГ#28,ОДЕСЬКА ОБЛАСТЬ,1
КСИГДУО ПРОЛ. ТАБ 10/1000МГ#28,ОДЕСЬКА ОБЛАСТЬ,2
КСИГДУО ПРОЛ. ТАБ 10/1000МГ#28,ОДЕСЬКА ОБЛАСТЬ,4
КСИГДУО ПРОЛ. ТАБ 10/1000МГ#28,ПОЛТАВСЬКА ОБЛАСТЬ,1
КСИГДУО ПРОЛ. ТАБ 10/1000МГ#28,ПОЛТАВСЬКА ОБЛАСТЬ,1
КСИГДУО ПРОЛ. ТАБ 10/1000МГ#28,РІВНЕНСЬКА ОБЛАСТЬ,3
КСИГДУО ПРОЛ. ТАБ 10/1000МГ#28,РІВНЕНСЬКА ОБЛАСТЬ,2
КСИГДУО ПРОЛ. ТАБ 10/1000МГ#28,РІВНЕНСЬКА ОБЛАСТЬ,1
КСИГДУО ПРОЛ. ТАБ 10/1000МГ#28,РІВНЕНСЬКА ОБЛАСТЬ,1
КСИГДУО ПРОЛ. ТАБ 10/1000МГ#28,РІВНЕНСЬКА ОБЛАСТЬ,2
КСИГДУО ПРОЛ. ТАБ 10/1000МГ#28,РІВНЕНСЬКА ОБЛАСТЬ,1
КСИГДУО ПРОЛ. ТАБ 10/1000МГ#28,РІВНЕНСЬКА ОБЛАСТЬ,1
КСИГДУО ПРОЛ. ТАБ 10/1000МГ#28,СУМСЬКА ОБЛАСТЬ,2
КСИГДУО ПРОЛ. ТАБ 10/1000МГ#28,СУМСЬКА ОБЛАСТЬ,1
КСИГДУО ПРОЛ. ТАБ 10/1000МГ#28,ТЕРНОПІЛЬСЬКА ОБЛАСТЬ,1
КСИГДУО ПРОЛ. ТАБ 10/1000МГ#28,ТЕРНОПІЛЬСЬКА ОБЛАСТЬ,1
КСИГДУО ПРОЛ. ТАБ 10/1000МГ#28,ТЕРНОПІЛЬСЬКА ОБЛАСТЬ,1
КСИГДУО ПРОЛ. ТАБ 10/1000МГ#28,ТЕРНОПІЛЬСЬКА ОБЛАСТЬ,3
КСИГДУО ПРОЛ. ТАБ 10/1000МГ#28,ТЕРНОПІЛЬСЬКА ОБЛАСТЬ,1
КСИГДУО ПРОЛ. ТАБ 10/1000МГ#28,ТЕРНОПІЛЬСЬКА ОБЛАСТЬ,1
КСИГДУО ПРОЛ. ТАБ 10/1000МГ#28,ТЕРНОПІЛЬСЬКА ОБЛАСТЬ,1
КСИГДУО ПРОЛ. ТАБ 10/1000МГ#28,ТЕРНОПІЛЬСЬКА ОБЛАСТЬ,1
КСИГДУО ПРОЛ. ТАБ 10/1000МГ#28,ХМЕЛЬНИЦЬКА ОБЛАСТЬ,1
КСИГДУО ПРОЛ. ТАБ 10/1000МГ#28,ХМЕЛЬНИЦЬКА ОБЛАСТЬ,1
КСИГДУО ПРОЛ. ТАБ 10/1000МГ#28,ХМЕЛЬНИЦЬКА ОБЛАСТЬ,1
КСИГДУО ПРОЛ. ТАБ 10/1000МГ#28,ХМЕЛЬНИЦЬКА ОБЛАСТЬ,1
КСИГДУО ПРОЛ. ТАБ 10/1000МГ#28,ХМЕЛЬНИЦЬКА ОБЛАСТЬ,1
КСИГДУО ПРОЛ. ТАБ 10/1000МГ#28,ЧЕРКАСЬКА ОБЛАСТЬ,1
КСИГДУО ПРОЛ. ТАБ 10/1000МГ#28,ЧЕРКАСЬКА ОБЛАСТЬ,1
КСИГДУО ПРОЛ. ТАБ 10/1000МГ#28,ЧЕРКАСЬКА ОБЛАСТЬ,1
КСИГДУО ПРОЛ. ТАБ 10/1000МГ#28,ЧЕРКАСЬКА ОБЛАСТЬ,1
КСИГДУО ПРОЛ. ТАБ 10/1000МГ#28,ЧЕРНІГІВСЬКА ОБЛАСТЬ,1
КСИГДУО ПРОЛ. ТАБ 10/1000МГ#28,ЧЕРНІГІВСЬКА ОБЛАСТЬ,1
КСИГДУО ПРОЛ. ТАБ 10/1000МГ#28,ЧЕРНІГІВСЬКА ОБЛАСТЬ,1
КСИГДУО ПРОЛ. ТАБ 10/1000МГ#28,ОДЕСЬКА ОБЛАСТЬ,2
КСИГДУО ПРОЛ. ТАБ 10/1000МГ#28,ОДЕСЬКА ОБЛАСТЬ,3
КСИГДУО ПРОЛ. ТАБ 10/1000МГ#28,ОДЕСЬКА ОБЛАСТЬ,1
КСИГДУО ПРОЛ. ТАБ 10/1000МГ#28,ОДЕСЬКА ОБЛАСТЬ,1
КСИГДУО ПРОЛ. ТАБ 10/1000МГ#28,ОДЕСЬКА ОБЛАСТЬ,4
КСИГДУО ПРОЛ. ТАБ 10/1000МГ#28,ПОЛТАВСЬКА ОБЛАСТЬ,1
КСИГДУО ПРОЛ. ТАБ 10/1000МГ#28,ЛЬВІВСЬКА ОБЛАСТЬ,5
КСИГДУО ПРОЛ. ТАБ 10/1000МГ#28,ОДЕСЬКА ОБЛАСТЬ,2
КСИГДУО ПРОЛ. ТАБ 10/1000МГ#28,ДНІПРОПЕТРОВСЬКА ОБЛАСТЬ,1
КСИГДУО ПРОЛ. ТАБ 10/1000МГ#28,ЛЬВІВСЬКА ОБЛАСТЬ,1
КСИГДУО ПРОЛ. ТАБ 10/1000МГ#28,ЛЬВІВСЬКА ОБЛАСТЬ,2
КСИГДУО ПРОЛ. ТАБ 10/1000МГ#28,ЛЬВІВСЬКА ОБЛАСТЬ,1
КСИГДУО ПРОЛ. ТАБ 10/1000МГ#28,ЛЬВІВСЬКА ОБЛАСТЬ,1
КСИГДУО ПРОЛ. ТАБ 10/1000МГ#28,ЛЬВІВСЬКА ОБЛАСТЬ,1
КСИГДУО ПРОЛ. ТАБ 10/1000МГ#28,ЛЬВІВСЬКА ОБЛАСТЬ,1
КСИГДУО ПРОЛ. ТАБ 10/1000МГ#28,ЛЬВІВСЬКА ОБЛАСТЬ,1
КСИГДУО ПРОЛ. ТАБ 10/1000МГ#28,ЛЬВІВСЬКА ОБЛАСТЬ,1
КСИГДУО ПРОЛ. ТАБ 10/1000МГ#28,ЛЬВІВСЬКА ОБЛАСТЬ,3
КСИГДУО ПРОЛ. ТАБ 10/1000МГ#28,ЛЬВІВСЬКА ОБЛАСТЬ,2
КСИГДУО ПРОЛ. ТАБ 10/1000МГ#28,ЛЬВІВСЬКА ОБЛАСТЬ,1
КСИГДУО ПРОЛ. ТАБ 10/1000МГ#28,ЛЬВІВСЬКА ОБЛАСТЬ,2
КСИГДУО ПРОЛ. ТАБ 10/1000МГ#28,ЛЬВІВСЬКА ОБЛАСТЬ,4
КСИГДУО ПРОЛ. ТАБ 10/1000МГ#28,ЛЬВІВСЬКА ОБЛАСТЬ,1
КСИГДУО ПРОЛ. ТАБ 10/1000МГ#28,ЛЬВІВСЬКА ОБЛАСТЬ,1
КСИГДУО ПРОЛ. ТАБ 10/1000МГ#28,ЛЬВІВСЬКА ОБЛАСТЬ,2
КСИГДУО ПРОЛ. ТАБ 10/1000МГ#28,ОДЕСЬКА ОБЛАСТЬ,1
КСИГДУО ПРОЛ. ТАБ 10/1000МГ#28,ОДЕСЬКА ОБЛАСТЬ,2
КСИГДУО ПРОЛ. ТАБ 10/1000МГ#28,ОДЕСЬКА ОБЛАСТЬ,1
КСИГДУО ПРОЛ. ТАБ 10/1000МГ#28,ОДЕСЬКА ОБЛАСТЬ,2
КСИГДУО ПРОЛ. ТАБ 10/1000МГ#28,ОДЕСЬКА ОБЛАСТЬ,2
КСИГДУО ПРОЛ. ТАБ 10/1000МГ#28,ОДЕСЬКА ОБЛАСТЬ,2
КСИГДУО ПРОЛ. ТАБ 10/1000МГ#28,ЗАКАРПАТСЬКА ОБЛАСТЬ,1
КСИГДУО ПРОЛ. ТАБ 10/1000МГ#28,ЗАКАРПАТСЬКА ОБЛАСТЬ,2
КСИГДУО ПРОЛ. ТАБ 10/1000МГ#28,ДНІПРОПЕТРОВСЬКА ОБЛАСТЬ,1
КСИГДУО ПРОЛ. ТАБ 10/1000МГ#28,ДНІПРОПЕТРОВСЬКА ОБЛАСТЬ,2
КСИГДУО ПРОЛ. ТАБ 10/1000МГ#28,ДНІПРОПЕТРОВСЬКА ОБЛАСТЬ,1
КСИГДУО ПРОЛ. ТАБ 10/1000МГ#28,КИЇВСЬКА ОБЛАСТЬ,2
КСИГДУО ПРОЛ. ТАБ 10/1000МГ#28,ПОЛТАВСЬКА ОБЛАСТЬ,3
КСИГДУО ПРОЛ. ТАБ 10/1000МГ#28,М.КИЇВ,1
КСИГДУО ПРОЛ. ТАБ 10/1000МГ#28,М.КИЇВ,1
КСИГДУО ПРОЛ. ТАБ 10/1000МГ#28,М.КИЇВ,1
КСИГДУО ПРОЛ. ТАБ 10/1000МГ#28,М.КИЇВ,1
КСИГДУО ПРОЛ. ТАБ 10/1000МГ#28,М.КИЇВ,1
КСИГДУО ПРОЛ. ТАБ 10/1000МГ#28,М.КИЇВ,1
КСИГДУО ПРОЛ. ТАБ 10/1000МГ#28,РІВНЕНСЬКА ОБЛАСТЬ,1
КСИГДУО ПРОЛ. ТАБ 10/1000МГ#28,ХМЕЛЬНИЦЬКА ОБЛАСТЬ,1
КСИГДУО ПРОЛ. ТАБ 10/1000МГ#28,ЧЕРНІВЕЦЬКА ОБЛАСТЬ,1
КСИГДУО ПРОЛ. ТАБ 10/1000МГ#28,ВІННИЦЬКА ОБЛАСТЬ,1
КСИГДУО ПРОЛ. ТАБ 10/1000МГ#28,ВІННИЦЬКА ОБЛАСТЬ,1
КСИГДУО ПРОЛ. ТАБ 10/1000МГ#28,ВОЛИНСЬКА ОБЛАСТЬ,1
КСИГДУО ПРОЛ. ТАБ 10/1000МГ#28,ДОНЕЦЬКА ОБЛАСТЬ,1
КСИГДУО ПРОЛ. ТАБ 10/1000МГ#28,ЖИТОМИРСЬКА ОБЛАСТЬ,4
КСИГДУО ПРОЛ. ТАБ 10/1000МГ#28,ЖИТОМИРСЬКА ОБЛАСТЬ,1
КСИГДУО ПРОЛ. ТАБ 10/1000МГ#28,КИЇВСЬКА ОБЛАСТЬ,1
КСИГДУО ПРОЛ. ТАБ 10/1000МГ#28,РІВНЕНСЬКА ОБЛАСТЬ,1
КСИГДУО ПРОЛ. ТАБ 10/1000МГ#28,СУМСЬКА ОБЛАСТЬ,-1
КСИГДУО ПРОЛ. ТАБ 10/1000МГ#28,СУМСЬКА ОБЛАСТЬ,1
КСИГДУО ПРОЛ. ТАБ 10/1000МГ#28,ХАРКІВСЬКА ОБЛАСТЬ,1
КСИГДУО ПРОЛ. ТАБ 10/1000МГ#28,ХАРКІВСЬКА ОБЛАСТЬ,2
КСИГДУО ПРОЛ. ТАБ 10/1000МГ#28,ХАРКІВСЬКА ОБЛАСТЬ,2
КСИГДУО ПРОЛ. ТАБ 10/1000МГ#28,ХАРКІВСЬКА ОБЛАСТЬ,1
КСИГДУО ПРОЛ. ТАБ 10/1000МГ#28,ХАРКІВСЬКА ОБЛАСТЬ,2
КСИГДУО ПРОЛ. ТАБ 10/1000МГ#28,ЧЕРКАСЬКА ОБЛАСТЬ,1
КСИГДУО ПРОЛ. ТАБ 10/1000МГ#28,КИЇВСЬКА ОБЛАСТЬ,1
КСИГДУО ПРОЛ. ТАБ 10/1000МГ#28,ПОЛТАВСЬКА ОБЛАСТЬ,1
КСИГДУО ПРОЛ. ТАБ 10/1000МГ#28,КИЇВСЬКА ОБЛАСТЬ,1
КСИГДУО ПРОЛ. ТАБ 10/1000МГ#28,М.КИЇВ,1
КСИГДУО ПРОЛ. ТАБ 10/1000МГ#28,ХАРКІВСЬКА ОБЛАСТЬ,1
КСИГДУО ПРОЛ. ТАБ 10/1000МГ#28,ЗАПОРІЗЬКА ОБЛАСТЬ,2
КСИГДУО ПРОЛ. ТАБ 10/1000МГ#28,ЧЕРКАСЬКА ОБЛАСТЬ,1
КСИГДУО ПРОЛОНГ ТАБ5/1000МГ#28,ОДЕСЬКА ОБЛАСТЬ,2
КСИГДУО ПРОЛОНГ ТАБ5/1000МГ#28,ЧЕРКАСЬКА ОБЛАСТЬ,1
КСИГДУО ПРОЛОНГ ТАБ5/1000МГ#28,ОДЕСЬКА ОБЛАСТЬ,1
КСИГДУО ПРОЛОНГ ТАБ5/1000МГ#28,ОДЕСЬКА ОБЛАСТЬ,1
КСИГДУО ПРОЛОНГ ТАБ5/1000МГ#28,ДНІПРОПЕТРОВСЬКА ОБЛАСТЬ,1
КСИГДУО ПРОЛОНГ ТАБ5/1000МГ#28,М.КИЇВ,1
КСИГДУО ПРОЛОНГ ТАБ5/1000МГ#28,М.КИЇВ,1
КСИГДУО ПРОЛОНГ ТАБ5/1000МГ#28,КИЇВСЬКА ОБЛАСТЬ,1
КСИГДУО ПРОЛОНГ ТАБ5/1000МГ#28,ВІННИЦЬКА ОБЛАСТЬ,1
КСИГДУО ПРОЛОНГ ТАБ5/1000МГ#28,КИЇВСЬКА ОБЛАСТЬ,1
КСИГДУО ПРОЛОНГ ТАБ5/1000МГ#28,ОДЕСЬКА ОБЛАСТЬ,1
КСИГДУО ПРОЛОНГ ТАБ5/1000МГ#28,ОДЕСЬКА ОБЛАСТЬ,2
КСИГДУО ПРОЛОНГ ТАБ5/1000МГ#28,ОДЕСЬКА ОБЛАСТЬ,3
КСИГДУО ПРОЛОНГ ТАБ5/1000МГ#28,ОДЕСЬКА ОБЛАСТЬ,2
КСИГДУО ПРОЛОНГ ТАБ5/1000МГ#28,ПОЛТАВСЬКА ОБЛАСТЬ,1
КСИГДУО ПРОЛОНГ ТАБ5/1000МГ#28,ХАРКІВСЬКА ОБЛАСТЬ,2
КСИГДУО ПРОЛОНГ ТАБ5/1000МГ#28,ОДЕСЬКА ОБЛАСТЬ,1
КСИГДУО ПРОЛОНГ ТАБ5/1000МГ#28,ЧЕРНІГІВСЬКА ОБЛАСТЬ,1
КСИГДУО ПРОЛОНГ ТАБ5/1000МГ#28,ЗАПОРІЗЬКА ОБЛАСТЬ,1
КСИГДУО ПРОЛОНГ ТАБ5/1000МГ#28,ХАРКІВСЬКА ОБЛАСТЬ,1
КСИГДУО ПРОЛОНГ ТАБ5/1000МГ#28,ІВАНО-ФРАНКІВСЬКА ОБЛАСТЬ,1
КСИГДУО ПРОЛОНГ ТАБ5/1000МГ#28,ТЕРНОПІЛЬСЬКА ОБЛАСТЬ,1
КСИГДУО ПРОЛОНГ ТАБ5/1000МГ#28,ЗАПОРІЗЬКА ОБЛАСТЬ,1
КСИГДУО ПРОЛОНГ ТАБ5/1000МГ#28,ХАРКІВСЬКА ОБЛАСТЬ,3
КСИГДУО ПРОЛОНГ ТАБ5/1000МГ#28,ХАРКІВСЬКА ОБЛАСТЬ,1
КСИГДУО ПРОЛОНГ ТАБ5/1000МГ#28,ХАРКІВСЬКА ОБЛАСТЬ,2
КСИГДУО ПРОЛОНГ ТАБ5/1000МГ#28,ЧЕРНІВЕЦЬКА ОБЛАСТЬ,2
КСИГДУО ПРОЛОНГ ТАБ5/1000МГ#28,ВОЛИНСЬКА ОБЛАСТЬ,1
КСИГДУО ПРОЛОНГ ТАБ5/1000МГ#28,ЗАПОРІЗЬКА ОБЛАСТЬ,1
КСИГДУО ПРОЛОНГ ТАБ5/1000МГ#28,КИЇВСЬКА ОБЛАСТЬ,2
КСИГДУО ПРОЛОНГ ТАБ5/1000МГ#28,ІВАНО-ФРАНКІВСЬКА ОБЛАСТЬ,1
КСИГДУО ПРОЛОНГ ТАБ5/1000МГ#28,ІВАНО-ФРАНКІВСЬКА ОБЛАСТЬ,3
КСИГДУО ПРОЛОНГ ТАБ5/1000МГ#28,ХМЕЛЬНИЦЬКА ОБЛАСТЬ,2
КСИГДУО ПРОЛОНГ ТАБ5/1000МГ#28,ХМЕЛЬНИЦЬКА ОБЛАСТЬ,1
КСИГДУО ПРОЛОНГ ТАБ5/1000МГ#28,РІВНЕНСЬКА ОБЛАСТЬ,1
КСИГДУО ПРОЛОНГ ТАБ5/1000МГ#28,ЗАКАРПАТСЬКА ОБЛАСТЬ,1
КСИГДУО ПРОЛОНГ ТАБ5/1000МГ#28,М.КИЇВ,1
КСИГДУО ПРОЛОНГ ТАБ5/1000МГ#28,ВІННИЦЬКА ОБЛАСТЬ,1
КСИГДУО ПРОЛОНГ ТАБ5/1000МГ#28,ВІННИЦЬКА ОБЛАСТЬ,1
КСИГДУО ПРОЛОНГ ТАБ5/1000МГ#28,М.КИЇВ,1
КСИГДУО ПРОЛОНГ ТАБ5/1000МГ#28,М.КИЇВ,1
КСИГДУО ПРОЛОНГ ТАБ5/1000МГ#28,М.КИЇВ,1
КСИГДУО ПРОЛОНГ ТАБ5/1000МГ#28,М.КИЇВ,1
КСИГДУО ПРОЛОНГ ТАБ5/1000МГ#28,М.КИЇВ,1
КСИГДУО ПРОЛОНГ ТАБ5/1000МГ#28,ПОЛТАВСЬКА ОБЛАСТЬ,1
КСИГДУО ПРОЛОНГ ТАБ5/1000МГ#28,ОДЕСЬКА ОБЛАСТЬ,1
КСИГДУО ПРОЛОНГ ТАБ5/1000МГ#28,ТЕРНОПІЛЬСЬКА ОБЛАСТЬ,1
КСИГДУО ПРОЛОНГ ТАБ5/1000МГ#28,ХАРКІВСЬКА ОБЛАСТЬ,1
КСИГДУО ПРОЛОНГ ТАБ5/1000МГ#28,ХАРКІВСЬКА ОБЛАСТЬ,1
КСИГДУО ПРОЛОНГ ТАБ5/1000МГ#28,ЖИТОМИРСЬКА ОБЛАСТЬ,2
КСИГДУО ПРОЛОНГ ТАБ5/1000МГ#28,ЛЬВІВСЬКА ОБЛАСТЬ,1
КСИГДУО ПРОЛОНГ ТАБ5/1000МГ#28,ЧЕРКАСЬКА ОБЛАСТЬ,1
ОНГЛИЗА ТАБ.П/О 5МГ #30(10X3),ОДЕСЬКА ОБЛАСТЬ,1
ОНГЛИЗА ТАБ.П/О 5МГ #30(10X3),ОДЕСЬКА ОБЛАСТЬ,1
ОНГЛИЗА ТАБ.П/О 5МГ #30(10X3),ДНІПРОПЕТРОВСЬКА ОБЛАСТЬ,2
ОНГЛИЗА ТАБ.П/О 5МГ #30(10X3),ДНІПРОПЕТРОВСЬКА ОБЛАСТЬ,1
ОНГЛИЗА ТАБ.П/О 5МГ #30(10X3),ДНІПРОПЕТРОВСЬКА ОБЛАСТЬ,1
ОНГЛИЗА ТАБ.П/О 5МГ #30(10X3),М.КИЇВ,1
ОНГЛИЗА ТАБ.П/О 5МГ #30(10X3),ДНІПРОПЕТРОВСЬКА ОБЛАСТЬ,1
ОНГЛИЗА ТАБ.П/О 5МГ #30(10X3),ЧЕРНІВЕЦЬКА ОБЛАСТЬ,1
ОНГЛИЗА ТАБ.П/О 5МГ #30(10X3),М.КИЇВ,4
ОНГЛИЗА ТАБ.П/О 5МГ #30(10X3),КИЇВСЬКА ОБЛАСТЬ,1
ОНГЛИЗА ТАБ.П/О 5МГ #30(10X3),КИЇВСЬКА ОБЛАСТЬ,1
ОНГЛИЗА ТАБ.П/О 5МГ #30(10X3),КИЇВСЬКА ОБЛАСТЬ,1
ОНГЛИЗА ТАБ.П/О 5МГ #30(10X3),М.КИЇВ,1
ОНГЛИЗА ТАБ.П/О 5МГ #30(10X3),М.КИЇВ,1
ОНГЛИЗА ТАБ.П/О 5МГ #30(10X3),ОДЕСЬКА ОБЛАСТЬ,1
ОНГЛИЗА ТАБ.П/О 5МГ #30(10X3),КИЇВСЬКА ОБЛАСТЬ,1
ОНГЛИЗА ТАБ.П/О 5МГ #30(10X3),ЧЕРКАСЬКА ОБЛАСТЬ,2
ПУЛЬМИКОРТ 0.25МГ/МЛ2МЛ#20(1+1,ЧЕРНІГІВСЬКА ОБЛАСТЬ,2
ПУЛЬМИКОРТ 0.25МГ/МЛ2МЛ#20(1+1,ЖИТОМИРСЬКА ОБЛАСТЬ,2
ПУЛЬМИКОРТ 0.25МГ/МЛ2МЛ#20(1+1,ЖИТОМИРСЬКА ОБЛАСТЬ,1
ПУЛЬМИКОРТ 0.25МГ/МЛ2МЛ#20(1+1,ОДЕСЬКА ОБЛАСТЬ,1
ПУЛЬМИКОРТ 0.25МГ/МЛ2МЛ#20(1+1,ОДЕСЬКА ОБЛАСТЬ,1
ПУЛЬМИКОРТ 0.25МГ/МЛ2МЛ#20(1+1,ОДЕСЬКА ОБЛАСТЬ,1
ПУЛЬМИКОРТ 0.25МГ/МЛ2МЛ#20(1+1,ОДЕСЬКА ОБЛАСТЬ,2
ПУЛЬМИКОРТ 0.25МГ/МЛ2МЛ#20(1+1,ЖИТОМИРСЬКА ОБЛАСТЬ,4
ПУЛЬМИКОРТ 0.25МГ/МЛ2МЛ#20(1+1,ЖИТОМИРСЬКА ОБЛАСТЬ,2
ПУЛЬМИКОРТ 0.25МГ/МЛ2МЛ#20(1+1,ЖИТОМИРСЬКА ОБЛАСТЬ,1
ПУЛЬМИКОРТ 0.25МГ/МЛ2МЛ#20(1+1,ВІННИЦЬКА ОБЛАСТЬ,4
